date,open,high,low,close,volume
2016-03-18,5774.3030,5967.4590,5768.9080,5949.2630,12516034048
2016-03-21,6016.6940,6100.0320,6001.3220,6099.4810,13182551296
2016-03-22,6045.8390,6130.2650,6013.0490,6075.4920,10772165376
2016-03-23,6054.2220,6119.3060,6031.2720,6118.9660,8966132480
2016-03-24,6062.7580,6127.5120,6008.5420,6018.4240,10143974400
2016-03-25,6006.6690,6081.0920,5996.5380,6077.4310,7823131136
2016-03-28,6114.7670,6167.2380,6017.4880,6037.7780,9378233088
2016-03-29,6029.9430,6041.3820,5875.0700,5921.8670,7900397568
2016-03-30,5981.4210,6137.7920,5981.4210,6137.5030,8806129152
2016-03-31,6164.2810,6211.1390,6133.5960,6155.8140,9491572224
2016-04-01,6129.7240,6157.7400,6022.9700,6124.5280,8521953280
2016-04-05,6136.6850,6293.4700,6117.1770,6286.5830,10554305024
2016-04-06,6262.6010,6324.2050,6243.1130,6323.4340,10467457792
2016-04-07,6344.3680,6355.3280,6228.9740,6228.9740,10992715008
2016-04-08,6176.8640,6199.1470,6087.1040,6168.7420,8867017216
2016-04-11,6226.3810,6334.5360,6226.3810,6304.3000,10219997696
2016-04-12,6299.4720,6316.2480,6182.8180,6252.7730,8706176768
2016-04-13,6292.5690,6421.7270,6292.5690,6344.2260,13298998528
2016-04-14,6375.4940,6402.5090,6324.4640,6401.8550,9908817664
2016-04-15,6403.2530,6414.7940,6345.5540,6384.3500,8279805440
2016-04-18,6343.7010,6343.7010,6241.9830,6281.2020,8040047104
2016-04-19,6314.5820,6334.9040,6262.6120,6308.2290,6943866624
2016-04-20,6331.8700,6344.7810,5923.4330,6022.2130,11732538624
2016-04-21,6000.3050,6085.9350,5960.5040,5970.6820,8480859136
2016-04-22,5930.5310,6011.4600,5915.3060,6011.3200,6232381184
2016-04-25,5997.2130,5997.2190,5897.7350,5978.0770,5703433216
2016-04-26,5971.8050,6047.0640,5958.4010,6046.7730,5605530624
2016-04-27,6051.4430,6086.3640,6005.1630,6016.6990,6073158144
2016-04-28,6014.1260,6027.1970,5888.0640,5990.3290,6043070208
2016-04-29,5963.9080,6018.2660,5953.1310,5985.5940,4970418688
2016-05-03,5991.8290,6167.7980,5960.9410,6167.4540,7583105792
2016-05-04,6144.5690,6213.1930,6136.3010,6169.7830,7455574016
2016-05-05,6159.7270,6206.5300,6133.3800,6203.8170,6455896832
2016-05-06,6208.4400,6226.8760,5961.4590,5961.4890,9805691904
2016-05-09,5910.1240,5910.1240,5714.1190,5743.6470,7823337984
2016-05-10,5728.1080,5766.1570,5697.0930,5738.8960,5265774592
2016-05-11,5770.3530,5806.4690,5700.0960,5723.4100,5801112576
2016-05-12,5647.0650,5727.5780,5559.6930,5726.4560,5821581312
2016-05-13,5708.6280,5779.8920,5677.9420,5714.3110,5307673600
2016-05-16,5692.6050,5813.0360,5665.2060,5812.5420,5796089856
2016-05-17,5814.1030,5853.6110,5763.5060,5790.3420,6526013696
2016-05-18,5743.0330,5743.0330,5563.0570,5631.1930,6370485504
2016-05-19,5628.7270,5729.4000,5628.6460,5666.7330,5643894016
2016-05-20,5619.9360,5733.2500,5600.4920,5732.9020,5593607680
2016-05-23,5752.1450,5811.6840,5752.0790,5809.4760,6277779200
2016-05-24,5800.0030,5800.1710,5701.6640,5743.1780,5795641600
2016-05-25,5780.2660,5803.9850,5691.6090,5715.1830,5330295552
2016-05-26,5705.0730,5744.8550,5598.6620,5744.3880,5966572800
2016-05-27,5728.9030,5780.0680,5712.4790,5739.5900,5998470400
2016-05-30,5705.9960,5764.7610,5655.6350,5711.3150,4888800256
2016-05-31,5721.8260,5947.4280,5721.8260,5947.3220,9523807232
2016-06-01,5957.1760,6013.9040,5949.6370,5973.7800,9451398656
2016-06-02,5961.7150,6014.6100,5955.3470,6013.8940,8124530688
2016-06-03,6016.9490,6062.1380,5992.3210,6032.6030,8484351488
2016-06-06,6051.9480,6067.4650,6008.9260,6051.8600,7355281920
2016-06-07,6048.3200,6052.0490,6010.3540,6045.3570,6959825920
2016-06-08,6037.4130,6058.1770,5972.7440,6023.8780,7349816320
2016-06-13,5943.7330,5992.3350,5746.0000,5746.4440,8713985792
2016-06-14,5723.9940,5778.8540,5700.5230,5762.7610,6203270400
2016-06-15,5701.3880,5972.8530,5692.8150,5952.8460,9087860480
2016-06-16,5945.4940,5979.1160,5909.6870,5930.5450,9603145984
2016-06-17,5937.3200,6002.6170,5918.1930,5964.2720,8906684160
2016-06-20,5965.8250,5995.0000,5908.4820,5985.5690,7453014528
2016-06-21,6023.9230,6053.4090,5888.3580,5916.8030,8814068736
2016-06-22,5901.1500,6009.0570,5895.9140,6008.8860,7241714432
2016-06-23,5998.6730,6015.1820,5933.6830,5978.1740,7797955584
2016-06-24,5967.5150,6011.3710,5748.8390,5903.6200,9841986816
2016-06-27,5864.7260,6044.3230,5864.6140,6044.2190,8404790784
2016-06-28,6018.9120,6111.0710,6012.0510,6107.5110,9495272192
2016-06-29,6130.5760,6145.0000,6100.0840,6120.2020,9305521920
2016-06-30,6127.9890,6143.2320,6090.9040,6123.4940,7729966080
2016-07-01,6133.7180,6163.4260,6095.8500,6111.5390,7381443328
2016-07-04,6079.5840,6240.6030,6078.6280,6231.8810,10007819008
2016-07-05,6244.3870,6276.8210,6226.2950,6269.5050,10792880128
2016-07-06,6250.4890,6299.7340,6231.5410,6297.3970,9506962176
2016-07-07,6291.0570,6342.4350,6256.2720,6319.7930,11245359616
2016-07-08,6308.0620,6337.0710,6276.8300,6299.8530,8806473984
2016-07-11,6320.0630,6387.0700,6306.1340,6312.4990,10366286592
2016-07-12,6309.8190,6395.4350,6248.9340,6395.1450,11687378688
2016-07-13,6413.8120,6456.7720,6392.4000,6446.5630,11212208128
2016-07-14,6437.2770,6458.2880,6410.3990,6455.5830,9527158016
2016-07-15,6459.6260,6469.0450,6409.7970,6441.0160,9319290368
2016-07-18,6426.8560,6455.4590,6379.0650,6412.0730,8933062912
2016-07-19,6407.0340,6431.9380,6355.4790,6431.9380,8096187136
2016-07-20,6429.6890,6454.1790,6404.1540,6417.9220,7482030848
2016-07-21,6414.8010,6487.0220,6405.6020,6442.7090,8743792640
2016-07-22,6437.8830,6448.3660,6385.2520,6390.9250,8644549376
2016-07-25,6383.5610,6441.3160,6374.2550,6408.7830,8109004032
2016-07-26,6410.8220,6494.7390,6410.8220,6494.4740,8155655680
2016-07-27,6499.3370,6515.8770,6154.4590,6229.2880,13852789248
2016-07-28,6220.9160,6273.3790,6148.8580,6243.2880,9131871232
2016-07-29,6239.8530,6259.1990,6183.1640,6202.8920,7268133120
2016-08-01,6179.2010,6179.2010,6046.4020,6109.2780,7291022080
2016-08-02,6100.7490,6168.6810,6099.2490,6168.5080,5580505600
2016-08-03,6154.4740,6203.6140,6140.8290,6198.3880,6868695040
2016-08-04,6194.2020,6245.3040,6174.2390,6238.2300,7055639296
2016-08-05,6231.5250,6251.3980,6202.8620,6203.2870,6754335488
2016-08-08,6191.6470,6290.8990,6152.5790,6290.7560,7704787968
2016-08-09,6283.2880,6341.7230,6281.0720,6341.5490,7816512256
2016-08-10,6336.5350,6366.0890,6314.5120,6318.2680,7719742464
2016-08-11,6304.7770,6318.9770,6226.3120,6226.3120,7068452608
2016-08-12,6218.3530,6299.0910,6204.9610,6299.0910,6863547904
2016-08-15,6309.4140,6451.9290,6289.7240,6442.5270,11798146816
2016-08-16,6449.9060,6488.7000,6446.2360,6468.8940,10971283968
2016-08-17,6462.0460,6502.1390,6437.2630,6488.3640,9578850816
2016-08-18,6485.9260,6527.1970,6466.3970,6490.4080,11041553408
2016-08-19,6485.7190,6516.9790,6451.6120,6499.5540,9182710016
2016-08-22,6499.7520,6508.7960,6419.5620,6420.3540,9236915200
2016-08-23,6414.9810,6448.5420,6380.9150,6428.6970,8057296384
2016-08-24,6432.8780,6466.6250,6415.6990,6435.0580,7386234368
2016-08-25,6398.5640,6398.5640,6312.6530,6382.5700,7972243200
2016-08-26,6395.7720,6460.8670,6395.7300,6410.7330,7478579456
2016-08-29,6409.1170,6442.3980,6398.7760,6427.5290,6895656960
2016-08-30,6428.9650,6459.7140,6413.7100,6425.7540,6158835200
2016-08-31,6422.8010,6441.1060,6390.6990,6434.2100,6527700480
2016-09-01,6434.2600,6445.4320,6380.9000,6381.4750,7188610816
2016-09-02,6371.4920,6403.5720,6320.4790,6356.9530,6750696192
2016-09-05,6372.6240,6419.7460,6372.6240,6391.7920,6543463936
2016-09-06,6392.6080,6493.3470,6345.6940,6492.9720,8682608640
2016-09-07,6490.3300,6529.8110,6483.0870,6494.3150,9319020800
2016-09-08,6489.6160,6518.3320,6478.6470,6517.9830,7246413568
2016-09-09,6518.6750,6539.3470,6470.9040,6471.0530,7867246336
2016-09-12,6362.7700,6383.8430,6283.8160,6291.6360,9004175616
2016-09-13,6324.7430,6340.8720,6284.0360,6320.0310,6863665920
2016-09-14,6286.6170,6318.2700,6260.6520,6278.1580,5831969280
2016-09-19,6292.8070,6344.4500,6292.8070,6344.1810,5497876480
2016-09-20,6344.7050,6346.9300,6319.7620,6342.0320,5450561280
2016-09-21,6342.0040,6362.9990,6335.3910,6343.7540,5029034240
2016-09-22,6381.1560,6410.5700,6377.1730,6385.6350,6297159936
2016-09-23,6397.3330,6402.6390,6369.2220,6370.5830,6257830656
2016-09-26,6363.9300,6364.2080,6239.8670,6241.5150,7210665984
2016-09-27,6229.8180,6287.3350,6200.5650,6286.9090,5640053248
2016-09-28,6300.8490,6300.8490,6266.7520,6281.2830,4916326144
2016-09-29,6288.9180,6323.4150,6288.9180,6298.7910,5069155840
2016-09-30,6292.0790,6338.2990,6289.4650,6328.0850,4496513024
2016-10-10,6364.5160,6447.9360,6345.3310,6447.6930,7272403456
2016-10-11,6451.0440,6486.6490,6443.7470,6486.4250,7885088768
2016-10-12,6463.8090,6484.0000,6452.4130,6482.7370,6771848704
2016-10-13,6480.9290,6501.5560,6468.1320,6484.8310,6847165184
2016-10-14,6476.2610,6477.8530,6423.5780,6469.4910,6586009600
2016-10-17,6478.5100,6487.6700,6394.4860,6413.1480,7170479616
2016-10-18,6409.7380,6509.2820,6409.7380,6509.2820,7369850880
2016-10-19,6518.7370,6531.1620,6476.5620,6495.2570,7504880640
2016-10-20,6495.8260,6506.5810,6474.7790,6498.2370,6557491200
2016-10-21,6498.9850,6506.6100,6424.4420,6475.2800,7319512576
2016-10-24,6479.5540,6546.7880,6472.9390,6539.4660,8607674624
2016-10-25,6543.4660,6563.5230,6536.9440,6563.3530,8392323072
2016-10-26,6561.1580,6561.2460,6511.6570,6530.3890,8085924352
2016-10-27,6522.8860,6529.4670,6488.3630,6517.3590,6710299648
2016-10-28,6512.0380,6536.8340,6455.1470,6455.8340,7069709568
2016-10-31,6441.4340,6460.7720,6408.2730,6452.2050,6025368832
2016-11-01,6456.9990,6508.3640,6450.0200,6507.9500,6253990144
2016-11-02,6494.9800,6506.7750,6450.0500,6455.1290,7229906688
2016-11-03,6442.3540,6521.0000,6436.9070,6483.7320,7754984448
2016-11-04,6482.6000,6502.7400,6449.5600,6462.5920,7063540736
2016-11-07,6461.0000,6487.0600,6437.7400,6468.8170,6881212672
2016-11-08,6487.6480,6518.1890,6476.4440,6503.1780,7244487936
2016-11-09,6504.4110,6507.8640,6380.5710,6453.5710,8806010112
2016-11-10,6501.6380,6538.7410,6501.6380,6536.9650,9062523904
2016-11-11,6539.3590,6584.4090,6527.4520,6583.8860,11037159424
2016-11-14,6568.6590,6624.2050,6566.0530,6615.0070,12666934272
2016-11-15,6622.8780,6641.0350,6602.2810,6640.4610,10511091200
2016-11-16,6647.5280,6658.4270,6630.1230,6644.1870,9546867712
2016-11-17,6633.3090,6646.3090,6596.8960,6636.4690,8453531136
2016-11-18,6632.6270,6643.9400,6592.8350,6602.3260,8127855104
2016-11-21,6597.1740,6635.8910,6591.9750,6611.5390,7875184384
2016-11-22,6619.8500,6661.5400,6617.0690,6661.2460,9217780992
2016-11-23,6668.2480,6676.6670,6617.7750,6631.1730,9396324096
2016-11-24,6635.2230,6656.9650,6607.0270,6623.0480,9358629888
2016-11-25,6620.2190,6652.9160,6531.3660,6652.8170,8893463552
2016-11-28,6667.2650,6692.1410,6650.9190,6670.8030,9574136576
2016-11-29,6658.3550,6681.8810,6619.0380,6620.7940,10144690688
2016-11-30,6605.3610,6615.9210,6568.7950,6585.5770,8152681216
2016-12-01,6593.5930,6624.8510,6593.0730,6624.4650,7781850880
2016-12-02,6617.8740,6623.7930,6520.9740,6520.9740,8109752576
2016-12-05,6462.2550,6522.5960,6451.0840,6486.0170,6682182144
2016-12-06,6496.1630,6514.0310,6484.9790,6490.8890,5200919808
2016-12-07,6493.0020,6558.2430,6481.9190,6558.0240,5940641536
2016-12-08,6561.7210,6562.6570,6522.9600,6527.4330,5698976256
2016-12-09,6519.3940,6534.8960,6500.2140,6513.9150,5921829120
2016-12-12,6512.9590,6519.6280,6241.6110,6249.0780,9473677824
2016-12-13,6235.5580,6292.8030,6190.3890,6278.1790,6520672768
2016-12-14,6269.0800,6299.0400,6216.9500,6239.4980,6897758464
2016-12-15,6216.1440,6310.7430,6211.2730,6280.3980,6473297408
2016-12-16,6279.2760,6329.1900,6273.0010,6318.5230,6220417536
2016-12-19,6319.8570,6330.3820,6297.3660,6320.7320,6257915904
2016-12-20,6314.6110,6315.5360,6275.3110,6300.6380,6092065792
2016-12-21,6311.0580,6348.3760,6311.0580,6347.6050,6363287040
2016-12-22,6341.2000,6350.2720,6313.8570,6341.7870,5961720832
2016-12-23,6339.3460,6343.8540,6277.6600,6281.9960,5718248192
2016-12-26,6260.3390,6295.2360,6194.2650,6294.7540,5444435712
2016-12-27,6291.6460,6311.0350,6284.0400,6288.8590,4927552512
2016-12-28,6288.7320,6295.8900,6257.1040,6270.2390,4857416448
2016-12-29,6261.8670,6286.7410,6242.9830,6252.6070,4502814208
2016-12-30,6255.6200,6275.5490,6241.7180,6263.6250,4692493824
2017-01-03,6273.8180,6320.9520,6273.7520,6320.7620,4857779200
2017-01-04,6321.7470,6395.0030,6314.1260,6394.6690,6673942272
2017-01-05,6391.5830,6412.8730,6385.1210,6399.2840,6144520192
2017-01-06,6398.8630,6401.7380,6364.8870,6371.6160,6490247424
2017-01-09,6365.3880,6415.4680,6357.3560,6415.4170,6397903104
2017-01-10,6412.7610,6428.8340,6388.9200,6393.9280,6821068288
2017-01-11,6381.7040,6402.8980,6331.5060,6331.9630,6284335872
2017-01-12,6325.6230,6339.3210,6269.1990,6272.8510,5343363328
2017-01-13,6272.7890,6282.7160,6182.1040,6194.6570,5361148416
2017-01-16,6184.1290,6184.3360,5872.3950,6031.2410,7895834880
2017-01-17,6006.0790,6082.2000,5957.0430,6082.0650,5054089728
2017-01-18,6067.1670,6098.7840,6049.9690,6068.5930,4614217984
2017-01-19,6054.7250,6074.4630,6029.6400,6043.6750,4441961728
2017-01-20,6037.5600,6129.5790,6034.9690,6121.9980,4571735296
2017-01-23,6130.4400,6189.1730,6130.1950,6172.1670,5038973696
2017-01-24,6167.8400,6177.2070,6154.0670,6165.2640,5012780288
2017-01-25,6156.7760,6187.4330,6152.1440,6179.5680,4297428736
2017-01-26,6183.1580,6224.1890,6183.1580,6223.7060,4054247696
2017-02-03,6227.4610,6231.6030,6190.8270,6207.0920,3554149104
2017-02-06,6206.5350,6259.4100,6195.4950,6259.2470,4575565568
2017-02-07,6254.2000,6269.4600,6223.5390,6255.9270,5092823296
2017-02-08,6248.4700,6291.7650,6219.0200,6291.5970,5388512000
2017-02-09,6288.8840,6331.3290,6285.7280,6331.1770,7272232960
2017-02-10,6329.6820,6350.3390,6320.2480,6337.1080,8937713920
2017-02-13,6341.7260,6370.2070,6331.9610,6369.6520,8376505344
2017-02-14,6366.9370,6378.0620,6346.5930,6374.8850,7606862848
2017-02-15,6367.6430,6379.7870,6301.0120,6311.6950,8407660800
2017-02-16,6308.3180,6363.8690,6306.5100,6359.3360,7507458048
2017-02-17,6356.0920,6365.6950,6300.5100,6307.1620,7907995136
2017-02-20,6307.2340,6385.0620,6307.2340,6385.0620,7412663552
2017-02-21,6390.5080,6434.5340,6386.9040,6434.4380,7889690112
2017-02-22,6432.7500,6474.4890,6431.4080,6474.2250,8752564224
2017-02-23,6470.6170,6482.2480,6435.7450,6473.9930,8936667904
2017-02-24,6466.1820,6477.4210,6445.0660,6476.1650,7625812736
2017-02-27,6476.3760,6480.1860,6417.7840,6424.2540,7224500992
2017-02-28,6424.9950,6451.2910,6414.7830,6450.9700,6303112704
2017-03-01,6446.4350,6488.8240,6440.8070,6467.6380,7247967232
2017-03-02,6476.1050,6484.1150,6431.4350,6434.6260,7206417152
2017-03-03,6417.3880,6457.2280,6398.8840,6452.8390,6525325312
2017-03-06,6457.5920,6518.0420,6457.5920,6517.3230,6727767296
2017-03-07,6517.8450,6523.3590,6491.2630,6523.1860,6853491456
2017-03-08,6519.9740,6525.1930,6478.5480,6497.0870,6306736896
2017-03-09,6484.5810,6484.8270,6425.0020,6439.3820,6423898112
2017-03-10,6436.7580,6464.6020,6436.6380,6447.9160,5635992832
2017-03-13,6444.5580,6508.0660,6412.7080,6507.8960,6491243008
2017-03-14,6508.3690,6518.7780,6480.0800,6493.4840,6027199488
2017-03-15,6486.3000,6499.5420,6471.7200,6486.0610,5575008512
2017-03-16,6499.8320,6543.3400,6499.8320,6543.3400,6865462016
2017-03-17,6543.5570,6555.5780,6480.2910,6483.2460,7306370560
2017-03-20,6484.5400,6498.5650,6451.3540,6498.3410,6164478208
2017-03-21,6494.7720,6516.0100,6484.6870,6515.9450,5899504128
2017-03-22,6486.3010,6514.6280,6459.9750,6499.7920,7227336704
2017-03-23,6502.1270,6533.6520,6445.8110,6512.1870,7691114752
2017-03-24,6509.2320,6552.7480,6500.0650,6546.6150,8354782208
2017-03-27,6545.4460,6555.7930,6510.4390,6516.0320,7748273664
2017-03-28,6509.0370,6519.0850,6483.6400,6498.6900,6126211328
2017-03-29,6504.2450,6522.5110,6461.5350,6480.5430,8561404928
2017-03-30,6467.0630,6471.9350,6369.1200,6375.7430,9651272448
2017-03-31,6374.5650,6402.2170,6365.4470,6401.6470,7208277248
2017-04-05,6450.8950,6539.9660,6450.8950,6539.9660,9701497856
2017-04-06,6554.7450,6569.7020,6535.0370,6559.6520,9747113472
2017-04-07,6554.2560,6593.9490,6544.2360,6578.7260,10059667200
2017-04-10,6575.4590,6595.1980,6556.0780,6566.5440,10252932352
2017-04-11,6566.8400,6631.9960,6531.5300,6629.1660,12773804800
2017-04-12,6625.8790,6626.7610,6571.4750,6576.4760,11417302784
2017-04-13,6569.2390,6627.7020,6562.7620,6615.7040,8771143936
2017-04-14,6623.4540,6623.8010,6522.7900,6528.1620,9751115008
2017-04-17,6500.9480,6502.0360,6426.2790,6456.5980,8753220608
2017-04-18,6452.9180,6491.8080,6416.1720,6418.2110,8018564096
2017-04-19,6390.3310,6401.4110,6285.9900,6350.6460,8700044800
2017-04-20,6349.4070,6377.8000,6299.8940,6347.7730,7917415680
2017-04-21,6345.7700,6364.6730,6296.8100,6300.7120,6087110144
2017-04-24,6282.3310,6282.7390,6137.9200,6138.5040,7077136896
2017-04-25,6139.4840,6203.6810,6131.9510,6160.4610,6465772800
2017-04-26,6159.8920,6195.3240,6157.3990,6176.3980,6974603008
2017-04-27,6157.5180,6205.2290,6052.8800,6192.3040,8935778816
2017-04-28,6174.1420,6214.1610,6166.7970,6211.8620,6676916736
2017-05-02,6205.1000,6216.4940,6186.1670,6216.1150,7028900352
2017-05-03,6205.6810,6225.6260,6174.6910,6197.4770,7247544832
2017-05-04,6180.0290,6236.8860,6151.8080,6176.3050,7741351424
2017-05-05,6155.1970,6164.2460,6089.0900,6089.6820,7155199488
2017-05-08,6076.4580,6083.3620,5975.2210,5975.5390,6718255616
2017-05-09,5953.8390,6012.4420,5919.5990,6012.0010,5472699392
2017-05-10,6010.7300,6038.9730,5885.5210,5885.8410,6264566016
2017-05-11,5856.4140,5873.9060,5731.4820,5872.6390,7305431296
2017-05-12,5859.3370,5889.9300,5820.2930,5863.7830,5668562688
2017-05-15,5880.6960,5912.2660,5880.6960,5893.5070,4972593408
2017-05-16,5882.3290,6014.8800,5839.2190,6014.7340,7342661632
2017-05-17,6006.4690,6055.9180,6001.0390,6027.6500,7314690816
2017-05-18,5983.3490,6030.1090,5965.3500,5976.2990,6006212608
2017-05-19,5973.7680,5990.4350,5942.6090,5974.9770,5506815232
2017-05-22,5962.2860,5987.3060,5873.0410,5888.8120,6089413888
2017-05-23,5879.5590,5893.8160,5760.3240,5764.8750,6491864832
2017-05-24,5740.4420,5799.6830,5668.7220,5799.2490,5813084672
2017-05-25,5788.5560,5859.5010,5740.7980,5850.8000,7068395776
2017-05-26,5843.5210,5871.2130,5833.0870,5836.9330,5925619968
2017-05-31,5887.9400,5913.1830,5820.2060,5824.1040,5847777024
2017-06-01,5810.4190,5810.5980,5709.6880,5709.9990,6027890432
2017-06-02,5696.8280,5780.5010,5655.7620,5772.5170,5886884608
2017-06-05,5778.1890,5830.0520,5777.9500,5815.8020,5433329152
2017-06-06,5808.9710,5841.8800,5793.4360,5841.5230,4878149888
2017-06-07,5838.8810,5955.0230,5836.4410,5955.0150,7466605824
2017-06-08,5947.9750,5972.7270,5940.7230,5958.9770,6650654720
2017-06-09,5952.4060,5971.5250,5922.7280,5969.2740,6210987520
2017-06-12,5943.6440,5950.0430,5896.4040,5902.8550,6035967488
2017-06-13,5895.4690,5986.8690,5894.2250,5980.0560,6042416896
2017-06-14,5976.0140,5992.7810,5958.2000,5966.4310,6092696320
2017-06-15,5959.4740,6024.3760,5959.1890,6021.1650,6499110912
2017-06-16,6016.9720,6027.3950,6003.2620,6012.9990,5691259648
2017-06-19,6010.9390,6057.4110,6009.2240,6057.4110,5923158528
2017-06-20,6061.1090,6089.8120,6058.6880,6066.9040,6612240896
2017-06-21,6074.6090,6080.5320,6035.2730,6078.1920,5673042944
2017-06-22,6074.3660,6094.5530,5992.3350,5992.3350,6922564096
2017-06-23,5978.2380,6010.3130,5923.5500,6010.3130,6350512384
2017-06-26,6013.4780,6111.7070,6011.8590,6111.6400,6984617728
2017-06-27,6109.3700,6128.3760,6089.6800,6113.1650,6231684864
2017-06-28,6102.2280,6110.3480,6075.1420,6086.2110,6047948288
2017-06-29,6089.9200,6132.2450,6089.9200,6116.9930,5803528960
2017-06-30,6101.3640,6139.0670,6090.2520,6138.1550,5352122368
2017-07-03,6142.1710,6177.3950,6129.8400,6177.3950,6382532096
2017-07-04,6169.0330,6170.8520,6134.8790,6146.8520,6311419648
2017-07-05,6135.7130,6193.9640,6127.5140,6193.9640,6862163712
2017-07-06,6187.4300,6211.9650,6149.9300,6201.6530,8287181312
2017-07-07,6182.4530,6229.8300,6176.7430,6226.0100,7932830720
2017-07-10,6221.5250,6236.2920,6189.0000,6206.5560,9037100032
2017-07-11,6194.6160,6202.2030,6128.9940,6128.9940,7698233088
2017-07-12,6124.9570,6143.7980,6050.6500,6132.9920,7557950208
2017-07-13,6134.7510,6172.6820,6124.3590,6149.9330,7913601024
2017-07-14,6143.3250,6143.4580,6107.9080,6128.7390,6638636032
2017-07-17,6108.4520,6108.4520,5860.7800,5876.4590,10153616896
2017-07-18,5854.0720,5938.4340,5842.9550,5938.4340,7656432384
2017-07-19,5928.0070,6059.5320,5917.6690,6059.3580,10290191360
2017-07-20,6052.5110,6120.1910,6046.4090,6099.2830,9382876928
2017-07-21,6089.6580,6136.9730,6080.5610,6126.1080,8313265408
2017-07-24,6121.3260,6171.8180,6117.2960,6167.1280,9729992448
2017-07-25,6159.4120,6170.6460,6113.5600,6153.5980,8922430464
2017-07-26,6151.8540,6162.8800,6111.0380,6146.7020,8875349504
2017-07-27,6136.9600,6192.9380,6105.9620,6184.0200,10400553728
2017-07-28,6170.6580,6229.0560,6165.9910,6215.4630,8646787840
2017-07-31,6214.6560,6299.8000,6208.4610,6298.0000,11333106688
2017-08-01,6293.0550,6299.1560,6261.2840,6286.5360,10108155648
2017-08-02,6289.2450,6313.5060,6248.3550,6251.8620,11401201152
2017-08-03,6240.1510,6288.4350,6236.6600,6261.9670,10015993856
2017-08-04,6258.8470,6297.1160,6224.2020,6225.1150,12588838656
2017-08-07,6227.5180,6304.2670,6217.2890,6303.4200,10857231616
2017-08-08,6302.0260,6322.4690,6281.6170,6303.7160,12038043648
2017-08-09,6296.1150,6340.3750,6285.0240,6340.0220,11534764800
2017-08-10,6322.8300,6341.4800,6246.6580,6289.2170,11269947136
2017-08-11,6242.4870,6275.8930,6153.6000,6161.1900,11786061568
2017-08-14,6165.1290,6293.3510,6165.1290,6292.6410,8984502272
2017-08-15,6291.1830,6316.1980,6283.5440,6314.7600,8260366336
2017-08-16,6307.1700,6323.5590,6268.1870,6318.7980,8961769728
2017-08-17,6327.0270,6366.2510,6312.8890,6366.0340,9872488704
2017-08-18,6324.8970,6361.9710,6313.1510,6347.7550,9117455360
2017-08-21,6354.0960,6404.0490,6354.0100,6403.7800,8652179456
2017-08-22,6396.9250,6398.5640,6362.4090,6375.9810,8910016512
2017-08-23,6359.7750,6371.3000,6310.0100,6322.7810,7560985088
2017-08-24,6322.6280,6329.0300,6267.2320,6278.5900,6756758528
2017-08-25,6274.3510,6358.8860,6274.3510,6346.5300,7554972672
2017-08-28,6348.8700,6442.3990,6348.8700,6424.5840,9489340160
2017-08-29,6420.5670,6439.0790,6393.4760,6408.1560,8770409728
2017-08-30,6405.8960,6462.7570,6405.8960,6453.4630,9555966208
2017-08-31,6451.5170,6470.9430,6429.7420,6470.4250,9102916864
2017-09-01,6472.9470,6530.8980,6466.1260,6526.5040,12111719168
2017-09-04,6530.5080,6566.1010,6519.7880,6564.6800,11998402560
2017-09-05,6561.6720,6576.5610,6528.1130,6571.8590,9523207680
2017-09-06,6550.0610,6610.7450,6540.8250,6607.1170,10547823360
2017-09-07,6601.3430,6614.1020,6553.6990,6558.5960,10706180608
2017-09-08,6554.6010,6599.1320,6537.0400,6574.1820,9385159424
2017-09-11,6579.8850,6650.1190,6566.2770,6649.6270,10254739968
2017-09-12,6659.8010,6715.3930,6628.8820,6644.0110,14188027392
2017-09-13,6635.1690,6684.8590,6630.5030,6684.3790,10472243712
2017-09-14,6683.4730,6701.6910,6643.5870,6672.1840,11396678144
2017-09-15,6661.5210,6663.5090,6603.7280,6622.0430,10938423296
2017-09-18,6616.1280,6669.4540,6616.1280,6669.4540,8885059584
2017-09-19,6670.9660,6681.2530,6611.7510,6636.0200,9351872000
2017-09-20,6627.6920,6692.7120,6613.6560,6692.4720,10197248512
2017-09-21,6684.6490,6687.1150,6612.0450,6612.0450,9893749248
2017-09-22,6591.1490,6592.8840,6547.2770,6572.0090,8523646976
2017-09-25,6560.1350,6567.9970,6484.2070,6489.8440,7782925056
2017-09-26,6484.3410,6520.7170,6482.2850,6520.7170,6776594432
2017-09-27,6523.4950,6589.7350,6522.2030,6583.1400,7517127168
2017-09-28,6577.4320,6599.1270,6565.8820,6567.7910,7462589184
2017-09-29,6572.4490,6611.6530,6572.4490,6603.2580,7093629440
2017-10-09,6682.5770,6696.6660,6657.5300,6678.3710,8641966848
2017-10-10,6677.3720,6705.7170,6658.8610,6705.4810,8700518656
2017-10-11,6702.6890,6703.5820,6661.0880,6666.4690,9074605312
2017-10-12,6658.1290,6674.3840,6611.9740,6659.0950,7796096256
2017-10-13,6660.0260,6711.9300,6659.8790,6709.8160,7292562176
2017-10-16,6709.8730,6709.8730,6609.6190,6619.2050,8587104768
2017-10-17,6604.3300,6644.7520,6589.5410,6612.9420,5941924608
2017-10-18,6612.4880,6630.6680,6557.6600,6563.4360,7337096704
2017-10-19,6553.8670,6562.3520,6494.7310,6501.3990,7261579008
